# Tiempo	Velocidad
# m = 3 kg, k = 0.5 N/m, c = 0.2 Ns/m
# x0 = 0 m, v0 = 5 m/s
# t0 = 0 s, tf = 55 s, dt = 0.02 s
# Sistema: Oscilador armonico amortiguado LINEAL
15.14	3.02608
15.16	3.02497
15.18	3.02367
15.2	3.02217
15.22	3.02047
15.24	3.01857
15.26	3.01647
15.28	3.01417
15.3	3.01168
15.32	3.00898
15.34	3.00609
15.36	3.00301
15.38	2.99973
15.4	2.99625
15.42	2.99258
15.44	2.98871
15.46	2.98465
15.48	2.9804
15.5	2.97595
15.52	2.97131
15.54	2.96648
15.56	2.96146
15.58	2.95625
15.6	2.95085
15.62	2.94525
15.64	2.93947
15.66	2.9335
15.68	2.92735
15.7	2.921
15.72	2.91447
15.74	2.90776
15.76	2.90086
15.78	2.89378
15.8	2.88651
15.82	2.87906
15.84	2.87143
15.86	2.86362
15.88	2.85562
15.9	2.84745
15.92	2.8391
15.94	2.83057
15.96	2.82186
15.98	2.81298
16	2.80392
16.02	2.79469
16.04	2.78528
16.06	2.7757
16.08	2.76595
16.1	2.75602
16.12	2.74593
16.14	2.73567
16.16	2.72523
16.18	2.71463
16.2	2.70387
16.22	2.69294
16.24	2.68184
16.26	2.67058
16.28	2.65915
16.3	2.64757
16.32	2.63582
16.34	2.62391
16.36	2.61185
16.38	2.59962
16.4	2.58724
16.42	2.57471
16.44	2.56202
16.46	2.54917
16.48	2.53617
16.5	2.52302
16.52	2.50972
16.54	2.49627
16.56	2.48268
16.58	2.46893
16.6	2.45504
16.62	2.441
16.64	2.42682
16.66	2.4125
16.68	2.39804
16.7	2.38343
16.72	2.36869
16.74	2.3538
16.76	2.33878
16.78	2.32363
16.8	2.30834
16.82	2.29291
16.84	2.27736
16.86	2.26167
16.88	2.24586
16.9	2.22991
16.92	2.21384
16.94	2.19764
16.96	2.18132
16.98	2.16487
17	2.1483
17.02	2.13161
17.04	2.1148
17.06	2.09787
17.08	2.08083
17.1	2.06367
17.12	2.04639
17.14	2.029
17.16	2.0115
17.18	1.99389
17.2	1.97616
17.22	1.95833
17.24	1.9404
17.26	1.92236
17.28	1.90421
17.3	1.88596
17.32	1.86761
17.34	1.84916
17.36	1.83062
17.38	1.81197
17.4	1.79323
17.42	1.77439
17.44	1.75546
17.46	1.73644
17.48	1.71733
17.5	1.69813
17.52	1.67884
17.54	1.65947
17.56	1.64001
17.58	1.62047
17.6	1.60085
17.62	1.58114
17.64	1.56136
17.66	1.5415
17.68	1.52156
17.7	1.50155
17.72	1.48146
17.74	1.46131
17.76	1.44108
17.78	1.42078
17.8	1.40042
17.82	1.37999
17.84	1.35949
17.86	1.33893
17.88	1.31831
17.9	1.29763
17.92	1.27689
17.94	1.25609
17.96	1.23524
17.98	1.21433
18	1.19337
18.02	1.17236
18.04	1.1513
18.06	1.13019
18.08	1.10903
18.1	1.08782
18.12	1.06658
18.14	1.04529
18.16	1.02395
18.18	1.00258
18.2	0.981171
18.22	0.959724
18.24	0.938242
18.26	0.916726
18.28	0.895177
18.3	0.873597
18.32	0.851988
18.34	0.830351
18.36	0.808688
18.38	0.786999
18.4	0.765287
18.42	0.743553
18.44	0.721799
18.46	0.700025
18.48	0.678233
18.5	0.656426
18.52	0.634604
18.54	0.612768
18.56	0.590921
18.58	0.569064
18.6	0.547197
18.62	0.525324
18.64	0.503444
18.66	0.481561
18.68	0.459674
18.7	0.437786
18.72	0.415898
18.74	0.394011
18.76	0.372127
18.78	0.350248
18.8	0.328374
18.82	0.306508
18.84	0.28465
18.86	0.262803
18.88	0.240967
18.9	0.219144
18.92	0.197336
18.94	0.175543
18.96	0.153768
18.98	0.132012
19	0.110276
19.02	0.0885614
19.04	0.0668699
19.06	0.0452029
19.08	0.0235618
19.1	0.00194788
19.12	-0.0196373
19.14	-0.0411925
19.16	-0.0627162
19.18	-0.084207
19.2	-0.105664
19.22	-0.127085
19.24	-0.148469
19.26	-0.169814
19.28	-0.19112
19.3	-0.212385
19.32	-0.233607
19.34	-0.254785
19.36	-0.275918
19.38	-0.297005
19.4	-0.318044
19.42	-0.339033
19.44	-0.359972
19.46	-0.380859
19.48	-0.401693
19.5	-0.422472
19.52	-0.443196
19.54	-0.463862
19.56	-0.48447
19.58	-0.505019
19.6	-0.525506
19.62	-0.545931
19.64	-0.566292
19.66	-0.586588
19.68	-0.606819
19.7	-0.626982
19.72	-0.647076
19.74	-0.6671
19.76	-0.687054
19.78	-0.706934
19.8	-0.726742
19.82	-0.746474
19.84	-0.766131
19.86	-0.78571
19.88	-0.805211
19.9	-0.824632
19.92	-0.843973
19.94	-0.863231
19.96	-0.882406
19.98	-0.901497
20	-0.920502
20.02	-0.939421
20.04	-0.958252
20.06	-0.976994
20.08	-0.995646
20.1	-1.01421
20.12	-1.03268
20.14	-1.05105
20.16	-1.06933
20.18	-1.08752
20.2	-1.1056
20.22	-1.12359
20.24	-1.14149
20.26	-1.15928
20.28	-1.17697
20.3	-1.19456
20.32	-1.21204
20.34	-1.22943
20.36	-1.2467
20.38	-1.26387
20.4	-1.28094
20.42	-1.29789
20.44	-1.31474
20.46	-1.33147
20.48	-1.3481
20.5	-1.36461
20.52	-1.38101
20.54	-1.3973
20.56	-1.41347
20.58	-1.42953
20.6	-1.44547
20.62	-1.46129
20.64	-1.47699
20.66	-1.49258
20.68	-1.50804
20.7	-1.52339
20.72	-1.53861
20.74	-1.5537
20.76	-1.56868
20.78	-1.58353
20.8	-1.59825
20.82	-1.61285
20.84	-1.62732
20.86	-1.64167
20.88	-1.65588
20.9	-1.66997
20.92	-1.68393
20.94	-1.69775
20.96	-1.71145
20.98	-1.72501
21	-1.73844
21.02	-1.75173
21.04	-1.76489
21.06	-1.77792
21.08	-1.79081
21.1	-1.80356
21.12	-1.81618
21.14	-1.82866
21.16	-1.841
21.18	-1.8532
21.2	-1.86526
21.22	-1.87718
21.24	-1.88896
21.26	-1.9006
21.28	-1.91209
21.3	-1.92345
21.32	-1.93466
21.34	-1.94572
21.36	-1.95664
21.38	-1.96742
21.4	-1.97805
21.42	-1.98854
21.44	-1.99888
21.46	-2.00907
21.48	-2.01912
21.5	-2.02901
21.52	-2.03876
21.54	-2.04836
21.56	-2.05781
21.58	-2.06711
21.6	-2.07626
21.62	-2.08526
21.64	-2.09411
21.66	-2.10281
21.68	-2.11136
21.7	-2.11975
21.72	-2.12799
21.74	-2.13608
21.76	-2.14402
21.78	-2.1518
21.8	-2.15943
21.82	-2.1669
21.84	-2.17422
21.86	-2.18139
21.88	-2.1884
21.9	-2.19526
21.92	-2.20196
21.94	-2.2085
21.96	-2.21489
21.98	-2.22112
22	-2.2272
22.02	-2.23312
22.04	-2.23888
22.06	-2.24449
22.08	-2.24994
22.1	-2.25523
22.12	-2.26037
22.14	-2.26535
22.16	-2.27017
22.18	-2.27483
22.2	-2.27933
22.22	-2.28368
22.24	-2.28787
22.26	-2.2919
22.28	-2.29577
22.3	-2.29949
22.32	-2.30304
22.34	-2.30644
22.36	-2.30968
22.38	-2.31277
22.4	-2.31569
22.42	-2.31845
22.44	-2.32106
22.46	-2.32351
22.48	-2.3258
22.5	-2.32794
22.52	-2.32991
22.54	-2.33173
22.56	-2.33339
22.58	-2.33489
22.6	-2.33624
22.62	-2.33742
22.64	-2.33845
22.66	-2.33933
22.68	-2.34004
22.7	-2.3406
22.72	-2.341
22.74	-2.34125
22.76	-2.34134
22.78	-2.34127
22.8	-2.34105
22.82	-2.34067
22.84	-2.34014
22.86	-2.33945
22.88	-2.3386
22.9	-2.33761
22.92	-2.33645
22.94	-2.33515
22.96	-2.33369
22.98	-2.33207
23	-2.3303
23.02	-2.32838
23.04	-2.32631
23.06	-2.32408
23.08	-2.32171
23.1	-2.31918
23.12	-2.3165
23.14	-2.31367
23.16	-2.31069
23.18	-2.30756
23.2	-2.30428
23.22	-2.30085
23.24	-2.29727
23.26	-2.29354
23.28	-2.28967
23.3	-2.28564
23.32	-2.28148
23.34	-2.27716
23.36	-2.2727
23.38	-2.26809
23.4	-2.26334
23.42	-2.25845
23.44	-2.25341
23.46	-2.24822
23.48	-2.2429
23.5	-2.23743
23.52	-2.23182
23.54	-2.22607
23.56	-2.22017
23.58	-2.21414
23.6	-2.20797
23.62	-2.20166
23.64	-2.19521
23.66	-2.18862
23.68	-2.1819
23.7	-2.17504
23.72	-2.16804
23.74	-2.16091
23.76	-2.15365
23.78	-2.14625
23.8	-2.13872
23.82	-2.13105
23.84	-2.12326
23.86	-2.11533
23.88	-2.10727
23.9	-2.09908
23.92	-2.09077
23.94	-2.08232
23.96	-2.07375
23.98	-2.06505
24	-2.05623
24.02	-2.04727
24.04	-2.0382
24.06	-2.029
24.08	-2.01968
24.1	-2.01024
24.12	-2.00067
24.14	-1.99099
24.16	-1.98118
24.18	-1.97126
24.2	-1.96122
24.22	-1.95106
24.24	-1.94078
24.26	-1.93039
24.28	-1.91988
24.3	-1.90926
24.32	-1.89853
24.34	-1.88769
24.36	-1.87673
24.38	-1.86566
24.4	-1.85449
24.42	-1.8432
24.44	-1.83181
24.46	-1.82031
24.48	-1.8087
24.5	-1.79699
24.52	-1.78518
24.54	-1.77326
24.56	-1.76124
24.58	-1.74912
24.6	-1.73689
24.62	-1.72457
24.64	-1.71215
24.66	-1.69964
24.68	-1.68702
24.7	-1.67431
24.72	-1.66151
24.74	-1.64861
24.76	-1.63562
24.78	-1.62254
24.8	-1.60936
24.82	-1.5961
24.84	-1.58275
24.86	-1.56931
24.88	-1.55579
24.9	-1.54218
24.92	-1.52848
24.94	-1.5147
24.96	-1.50084
24.98	-1.4869
25	-1.47287
25.02	-1.45877
25.04	-1.44459
25.06	-1.43033
25.08	-1.41599
25.1	-1.40158
25.12	-1.3871
25.14	-1.37254
25.16	-1.35791
25.18	-1.34321
25.2	-1.32844
25.22	-1.3136
25.24	-1.29869
25.26	-1.28372
25.28	-1.26868
25.3	-1.25357
25.32	-1.23841
25.34	-1.22318
25.36	-1.20789
25.38	-1.19253
25.4	-1.17712
25.42	-1.16166
25.44	-1.14613
25.46	-1.13055
25.48	-1.11492
25.5	-1.09923
25.52	-1.08349
25.54	-1.0677
25.56	-1.05185
25.58	-1.03596
25.6	-1.02002
25.62	-1.00404
25.64	-0.988008
25.66	-0.971932
25.68	-0.955814
25.7	-0.939652
25.72	-0.92345
25.74	-0.907208
25.76	-0.890927
25.78	-0.874609
25.8	-0.858254
25.82	-0.841863
25.84	-0.825439
25.86	-0.808981
25.88	-0.792491
25.9	-0.775971
25.92	-0.75942
25.94	-0.742841
25.96	-0.726235
25.98	-0.709603
26	-0.692945
26.02	-0.676264
26.04	-0.659559
26.06	-0.642833
26.08	-0.626087
26.1	-0.609321
26.12	-0.592536
26.14	-0.575735
26.16	-0.558918
26.18	-0.542085
26.2	-0.52524
26.22	-0.508381
26.24	-0.491511
26.26	-0.474631
26.28	-0.457742
26.3	-0.440845
26.32	-0.423941
26.34	-0.407031
26.36	-0.390117
26.38	-0.373199
26.4	-0.356279
26.42	-0.339358
26.44	-0.322436
26.46	-0.305516
26.48	-0.288598
26.5	-0.271683
26.52	-0.254773
26.54	-0.237868
26.56	-0.22097
26.58	-0.204079
26.6	-0.187198
26.62	-0.170326
26.64	-0.153466
26.66	-0.136618
26.68	-0.119783
26.7	-0.102963
26.72	-0.0861585
26.74	-0.0693705
26.76	-0.0526002
26.78	-0.0358487
26.8	-0.0191172
26.82	-0.00240674
26.84	0.0142816
26.86	0.0309468
26.88	0.0475878
26.9	0.0642034
26.92	0.0807925
26.94	0.0973542
26.96	0.113887
26.98	0.130391
27	0.146864
27.02	0.163305
27.04	0.179713
27.06	0.196088
27.08	0.212427
27.1	0.228731
27.12	0.244998
27.14	0.261226
27.16	0.277416
27.18	0.293566
27.2	0.309674
27.22	0.325741
27.24	0.341764
27.26	0.357743
27.28	0.373677
27.3	0.389565
27.32	0.405406
27.34	0.421199
27.36	0.436943
27.38	0.452636
27.4	0.468279
27.42	0.483869
27.44	0.499406
27.46	0.51489
27.48	0.530318
27.5	0.545691
27.52	0.561007
27.54	0.576265
27.56	0.591464
27.58	0.606604
27.6	0.621683
27.62	0.6367
27.64	0.651656
27.66	0.666547
27.68	0.681375
27.7	0.696137
27.72	0.710834
27.74	0.725463
27.76	0.740025
27.78	0.754517
27.8	0.768941
27.82	0.783293
27.84	0.797575
27.86	0.811784
27.88	0.825921
27.9	0.839983
27.92	0.853971
27.94	0.867883
27.96	0.881719
27.98	0.895478
28	0.909159
28.02	0.92276
28.04	0.936283
28.06	0.949725
28.08	0.963086
28.1	0.976364
28.12	0.98956
28.14	1.00267
28.16	1.0157
28.18	1.02864
28.2	1.0415
28.22	1.05427
28.24	1.06696
28.26	1.07955
28.28	1.09206
28.3	1.10448
28.32	1.1168
28.34	1.12904
28.36	1.14119
28.38	1.15324
28.4	1.1652
28.42	1.17707
28.44	1.18884
28.46	1.20051
28.48	1.2121
28.5	1.22358
28.52	1.23497
28.54	1.24626
28.56	1.25746
28.58	1.26855
28.6	1.27955
28.62	1.29044
28.64	1.30124
28.66	1.31193
